anime_id,Name,Score,Genres,Episodes_Count,Status,Licensors,Source,Duration,Rating,Rank,class,Episodes
14833,Maoyuu Maou Yuusha,7.24,"Adventure, Fantasy, Romance",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,PG-13 - Teens 13 or older,2810,0,Short
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,6.25,"Action, Adventure, Drama, Sci-Fi",1,Finished Airing,Funimation,Manga,31 min,PG-13 - Teens 13 or older,7648,0,Short
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,6.3,"Comedy, Ecchi",1,Finished Airing,Sentai Filmworks,Manga,26 min,PG-13 - Teens 13 or older,7383,0,Short
14921,RDG: Red Data Girl,6.56,"Drama, Fantasy, Romance",12,Finished Airing,Funimation,Novel,24 min per ep,PG-13 - Teens 13 or older,6047,0,Short
14941,AKB0048: Next Stage,7.63,Sci-Fi,13,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,1308,0,Short
14967,Boku wa Tomodachi ga Sukunai Next,7.29,"Comedy, Romance, Ecchi",12,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,2547,0,Short
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6.44,"Horror, Mystery, Supernatural",4,Finished Airing,Maiden Japan,Visual novel,29 min per ep,R - 17+ (violence & profanity),6661,0,Short
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,7.85,"Drama, Supernatural",1,Finished Airing,Aniplex of America,Original,1 hr 39 min,PG-13 - Teens 13 or older,811,0,Short
15051,Love Live! School Idol Project,7.41,Slice of Life,13,Finished Airing,"NIS America, Inc.",Other,23 min per ep,PG-13 - Teens 13 or older,2042,0,Short
15085,Amnesia,5.99,"Fantasy, Mystery, Romance",12,Finished Airing,Sentai Filmworks,Visual novel,23 min per ep,PG-13 - Teens 13 or older,8872,0,Short
15109,Cuticle Tantei Inaba,7.25,"Comedy, Fantasy, Mystery",12,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,2770,0,Short
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.68,"Comedy, Romance, Supernatural",2,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,1185,0,Short
15119,Senran Kagura,6.29,"Action, Comedy, Ecchi",12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,7469,0,Short
15133,Aoi Sekai no Chuushin de,5.69,"Action, Adventure, Fantasy, Ecchi",3,Finished Airing,Media Blasters,Manga,23 min per ep,R+ - Mild Nudity,10099,0,Short
15195,Hetalia: The Beautiful World,7.42,Comedy,20,Finished Airing,Funimation,Web manga,5 min per ep,PG-13 - Teens 13 or older,2015,0,Short
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.46,Action,1,Finished Airing,Funimation,Original,59 min,R - 17+ (violence & profanity),1841,0,Short
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.28,Action,1,Finished Airing,Funimation,Original,59 min,R - 17+ (violence & profanity),2611,0,Short
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,7.22,Action,1,Finished Airing,Funimation,Original,59 min,R - 17+ (violence & profanity),2925,0,Short
15225,Hentai Ouji to Warawanai Neko.,7.16,"Comedy, Romance, Supernatural",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,3238,0,Short
15227,Kono Sekai no Katasumi ni,8.22,"Award Winning, Drama",1,Finished Airing,Shout! Factory,Manga,2 hr 48 min,PG-13 - Teens 13 or older,319,1,Short
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,7.44,"Action, Comedy, Fantasy",10,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,PG-13 - Teens 13 or older,1920,0,Short
15359,Kyousou Giga (2012),7.13,"Action, Fantasy",5,Finished Airing,Discotek Media,Original,10 min per ep,PG-13 - Teens 13 or older,3407,0,Short
15377,Hyakka Ryouran: Samurai Bride,6.72,"Action, Comedy, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,R+ - Mild Nudity,5221,0,Short
15379,Kotoura-san,7.17,"Comedy, Drama, Romance",12,Finished Airing,"NIS America, Inc.",4-koma manga,23 min per ep,PG-13 - Teens 13 or older,3193,0,Short
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,6.75,Romance,1,Finished Airing,Sentai Filmworks,Visual novel,23 min,PG-13 - Teens 13 or older,5065,0,Short
15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",7.43,"Action, Comedy, Supernatural, Ecchi",1,Finished Airing,Funimation,Light novel,26 min,R+ - Mild Nudity,1963,0,Short
15451,High School DxD New,7.48,"Action, Comedy, Romance, Ecchi",12,Finished Airing,Funimation,Light novel,26 min per ep,R+ - Mild Nudity,1789,0,Short
15565,Maken-Ki! Two,6.14,"Action, Ecchi",10,Finished Airing,Funimation,Manga,24 min per ep,R+ - Mild Nudity,8174,0,Short
15583,Date A Live,7.16,"Romance, Sci-Fi",12,Finished Airing,Funimation,Light novel,25 min per ep,R - 17+ (violence & profanity),3228,0,Short
15605,Brothers Conflict,5.95,Romance,12,Finished Airing,Funimation,Novel,24 min per ep,PG-13 - Teens 13 or older,9078,0,Short
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",6.7,"Comedy, Romance, Ecchi",1,Finished Airing,Sentai Filmworks,Light novel,23 min,PG-13 - Teens 13 or older,5310,0,Short
15613,Hakkenden: Touhou Hakken Ibun,7.39,"Action, Fantasy, Mystery",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,2128,0,Short
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,7.24,"Action, Mystery",25,Finished Airing,Sentai Filmworks,Original,25 min per ep,PG-13 - Teens 13 or older,2817,0,Short
15689,Nekomonogatari: Kuro,7.93,"Comedy, Romance, Supernatural, Ecchi",4,Finished Airing,Aniplex of America,Light novel,24 min per ep,R - 17+ (violence & profanity),677,0,Short
15699,Haiyore! Nyaruko-san W,7.22,"Comedy, Sci-Fi",12,Finished Airing,"NIS America, Inc.",Light novel,24 min per ep,PG-13 - Teens 13 or older,2938,0,Short
15793,Senki Zesshou Symphogear G,7.46,"Action, Sci-Fi",13,Finished Airing,Discotek Media,Original,23 min per ep,PG-13 - Teens 13 or older,1860,0,Short
15809,Hataraku Maou-sama!,7.75,"Comedy, Fantasy",13,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,1029,0,Short
15847,Iron Man: Rise of Technovore,6.15,Action,1,Finished Airing,Marvel Entertainment,Other,1 hr 28 min,PG-13 - Teens 13 or older,8107,0,Short
15863,Ginga Kikoutai Majestic Prince,7.33,"Action, Sci-Fi",24,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,2401,0,Short
15883,Fantasista Doll,6.17,"Fantasy, Sci-Fi",12,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,8025,0,Short
15911,Yuyushiki,7.36,Comedy,12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,2244,0,Short
16001,Kokoro Connect: Michi Random,7.93,"Drama, Romance, Supernatural",4,Finished Airing,Sentai Filmworks,Light novel,27 min per ep,PG-13 - Teens 13 or older,675,0,Short
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.47,"Action, Supernatural",12,Finished Airing,Sentai Filmworks,Original,24 min per ep,R - 17+ (violence & profanity),1827,0,Short
16009,Kamisama no Inai Nichiyoubi,7.29,"Adventure, Fantasy, Mystery",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,R - 17+ (violence & profanity),2562,0,Short
16011,Tokyo Ravens,7.43,"Action, Fantasy, Romance",24,Finished Airing,Funimation,Light novel,23 min per ep,PG-13 - Teens 13 or older,1945,0,Short
16035,Karneval (TV),7.09,"Action, Fantasy, Mystery, Sci-Fi",13,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,3568,0,Short
16049,Toaru Kagaku no Railgun S,8.02,"Action, Fantasy, Sci-Fi",24,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),561,1,Short
16067,Nagi no Asu kara,7.97,"Drama, Fantasy, Romance",26,Finished Airing,"NIS America, Inc.",Original,23 min per ep,PG-13 - Teens 13 or older,623,0,Short
16099,Sword Art Online: Sword Art Offline,6.14,Comedy,9,Finished Airing,Aniplex of America,Light novel,11 min per ep,PG-13 - Teens 13 or older,8138,0,Short
16157,Choujigen Game Neptune The Animation,6.92,"Action, Comedy, Fantasy, Sci-Fi",12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,4305,0,Short
16201,Aku no Hana,7.14,"Drama, Romance",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R - 17+ (violence & profanity),3319,0,Short
16317,Ishida to Asakura,5.86,Comedy,12,Finished Airing,Ascendent Animation,Manga,2 min per ep,PG-13 - Teens 13 or older,9469,0,Short
16353,Love Lab,7.31,"Comedy, Romance",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,2488,0,Short
16355,Dansai Bunri no Crime Edge,6.67,"Action, Fantasy, Romance",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R - 17+ (violence & profanity),5488,0,Short
16397,Photokano,6.19,"Romance, Ecchi",13,Finished Airing,Sentai Filmworks,Visual novel,23 min per ep,PG-13 - Teens 13 or older,7919,0,Short
16417,Tamako Market,7.39,Slice of Life,12,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,2110,0,Short
16419,Dokidoki! Precure,6.66,"Action, Fantasy",49,Finished Airing,Saban Entertainment,Original,24 min per ep,G - All Ages,5515,0,Short
16498,Shingeki no Kyojin,8.54,"Action, Award Winning, Drama, Suspense",25,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),107,1,Short
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,5.93,"Comedy, Ecchi",5,Finished Airing,Sentai Filmworks,Manga,4 min per ep,R+ - Mild Nudity,9143,0,Short
16512,Devil Survivor 2 The Animation,6.84,"Action, Supernatural",13,Finished Airing,Sentai Filmworks,Game,24 min per ep,R - 17+ (violence & profanity),4649,0,Short
16524,Suisei no Gargantia,7.45,"Action, Adventure, Sci-Fi",13,Finished Airing,VIZ Media,Original,23 min per ep,PG-13 - Teens 13 or older,1871,0,Short
16528,Hal,7.4,"Drama, Romance, Sci-Fi",1,Finished Airing,Funimation,Original,1 hr,PG-13 - Teens 13 or older,2087,0,Short
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7.21,"Horror, Mystery",13,Finished Airing,Funimation,Visual novel,24 min per ep,R - 17+ (violence & profanity),2984,0,Short
16662,Kaze Tachinu,8.11,"Award Winning, Drama, Romance",1,Finished Airing,Disney Platform Distribution,Manga,2 hr 6 min,PG-13 - Teens 13 or older,440,1,Short
16668,Kakumeiki Valvrave,7.13,"Action, Sci-Fi",12,Finished Airing,Aniplex of America,Original,24 min per ep,R - 17+ (violence & profanity),3400,0,Short
16694,Sankarea: Wagahai mo... Zombie de Aru...,7.21,"Comedy, Horror, Romance, Supernatural, Ecchi",1,Finished Airing,Funimation,Manga,24 min,R+ - Mild Nudity,2969,0,Short
16706,Kami nomi zo Shiru Sekai: Megami-hen,8,"Comedy, Romance, Supernatural",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,594,1,Short
16732,Kiniro Mosaic,7.23,"Comedy, Slice of Life",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,2888,0,Short
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7,Comedy,12,Finished Airing,Sentai Filmworks,Web manga,24 min per ep,PG-13 - Teens 13 or older,3994,0,Short
16782,Kotonoha no Niwa,7.89,"Award Winning, Drama, Romance",1,Finished Airing,Sentai Filmworks,Original,46 min,PG-13 - Teens 13 or older,752,0,Short
16870,The Last: Naruto the Movie,7.79,"Action, Adventure, Fantasy, Romance",1,Finished Airing,VIZ Media,Manga,1 hr 52 min,PG-13 - Teens 13 or older,932,0,Short
16890,Makai Ouji: Devils and Realist,7.01,"Comedy, Fantasy, Mystery",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,3951,0,Short
16904,K: Missing Kings,7.64,"Action, Fantasy",1,Finished Airing,VIZ Media,Original,1 hr 13 min,PG-13 - Teens 13 or older,1281,0,Short
16918,Gin no Saji,8.09,Comedy,11,Finished Airing,Aniplex of America,Manga,23 min per ep,PG-13 - Teens 13 or older,472,1,Short
16934,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,7.49,"Comedy, Romance",1,Finished Airing,Sentai Filmworks,Light novel,24 min,PG-13 - Teens 13 or older,1736,0,Short
16982,Hayate no Gotoku! Cuties,7.02,"Comedy, Romance",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,3901,0,Short
17074,Monogatari Series: Second Season,8.77,"Comedy, Mystery, Romance, Supernatural",26,Finished Airing,Aniplex of America,Light novel,25 min per ep,R - 17+ (violence & profanity),38,1,Short
17115,Pokemon Best Wishes! Season 2: Episode N,6.66,"Action, Adventure, Comedy, Fantasy",14,Finished Airing,The Pokemon Company International,Game,22 min per ep,PG - Children,5545,0,Short
17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,7.44,Sci-Fi,1,Finished Airing,Funimation,Manga,58 min,R - 17+ (violence & profanity),1914,0,Short
17247,Machine-Doll wa Kizutsukanai,7.05,"Action, Fantasy, Ecchi",12,Finished Airing,Funimation,Light novel,23 min per ep,R+ - Mild Nudity,3760,0,Short
17265,Log Horizon,7.93,"Action, Adventure, Fantasy",25,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,676,0,Short
17269,Captain Herlock,7.33,"Action, Drama, Sci-Fi",1,Finished Airing,Ketchup Entertainment,Manga,1 hr 55 min,R - 17+ (violence & profanity),2392,0,Short
17273,Hetalia: The Beautiful World Specials,7.46,Comedy,4,Finished Airing,Funimation,Web manga,5 min per ep,PG-13 - Teens 13 or older,1845,0,Short
17389,Kingdom 2nd Season,8.33,Action,39,Finished Airing,Funimation,Manga,25 min per ep,R - 17+ (violence & profanity),214,1,Short
17409,Suki tte Ii na yo. Mei and Marshmallow,6.84,Romance,10,Finished Airing,Sentai Filmworks,Manga,1 min per ep,PG-13 - Teens 13 or older,4683,0,Short
17505,Mushibugyou,7.3,"Action, Fantasy, Ecchi",26,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,2509,0,Short
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.33,Fantasy,1,Finished Airing,Funimation,Manga,12 min,PG-13 - Teens 13 or older,2398,0,Short
17549,Non Non Biyori,7.94,Slice of Life,12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,667,0,Short
17641,Date A Live: Date to Date,7.32,"Romance, Sci-Fi",1,Finished Airing,Funimation,Light novel,23 min,PG-13 - Teens 13 or older,2416,0,Short
17681,Zettai Bouei Leviathan,6.3,"Comedy, Fantasy",13,Finished Airing,Sentai Filmworks,Game,20 min per ep,PG-13 - Teens 13 or older,7424,0,Short
17699,Toriko Movie: Bishokushin no Special Menu,7.1,"Action, Adventure, Comedy, Fantasy",1,Finished Airing,Discotek Media,Manga,1 hr 21 min,PG-13 - Teens 13 or older,3517,0,Short
17729,Grisaia no Kajitsu,7.48,"Drama, Romance",13,Finished Airing,Sentai Filmworks,Visual novel,23 min per ep,R+ - Mild Nudity,1787,0,Short
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.07,"Comedy, Slice of Life",2,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,497,1,Short
17741,Kimi no Iru Machi,6.83,"Drama, Romance",12,Finished Airing,Nozomi Entertainment,Manga,20 min per ep,R+ - Mild Nudity,4721,0,Short
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",6.2,"Comedy, Romance, Supernatural, Ecchi",12,Finished Airing,Discotek Media,Manga,23 min per ep,PG-13 - Teens 13 or older,7897,0,Short
17821,Stella Jogakuin Koutou-ka C³-bu,6.53,Sports,13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,6224,0,Short
17827,Daitoshokan no Hitsujikai,6.86,Romance,12,Finished Airing,Funimation,Visual novel,23 min per ep,PG-13 - Teens 13 or older,4569,0,Short
17831,Inu to Hasami wa Tsukaiyou,6.54,"Comedy, Supernatural",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,6129,0,Short
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,6.29,"Action, Adventure, Comedy, Fantasy",20,Finished Airing,The Pokemon Company International,Game,22 min per ep,PG - Children,7461,0,Short
17895,Golden Time,7.74,"Comedy, Romance",24,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,1041,0,Short
17909,Uchouten Kazoku,7.84,"Award Winning, Comedy, Drama, Fantasy, Slice of Life",13,Finished Airing,"NIS America, Inc.",Novel,24 min per ep,PG-13 - Teens 13 or older,837,0,Short
17919,Houkago no Pleiades (TV),6.73,"Action, Sci-Fi",12,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,5205,0,Short
17947,Mahou Shoujo Lyrical Nanoha: Reflection,7.44,"Action, Drama, Sci-Fi",1,Finished Airing,Discotek Media,Original,1 hr 51 min,PG-13 - Teens 13 or older,1916,0,Short
18001,Freezing Vibration,6.72,"Action, Drama, Romance, Sci-Fi, Ecchi",12,Finished Airing,Funimation,Manga,23 min per ep,R+ - Mild Nudity,5216,0,Short
18041,Rozen Maiden (2013),7.33,"Action, Comedy, Drama",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,2371,0,Short
18045,Koi to Senkyo to Chocolate: Koi Imouto!,6.83,"Drama, Romance",1,Finished Airing,Sentai Filmworks,Visual novel,23 min,PG-13 - Teens 13 or older,4722,0,Short
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,7.61,"Action, Fantasy, Mystery",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,1358,0,Short
18095,Nourin,6.75,"Comedy, Romance, Ecchi",12,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,5092,0,Short
18115,Magi: The Kingdom of Magic,8.22,"Action, Adventure, Fantasy",25,Finished Airing,Aniplex of America,Manga,25 min per ep,PG-13 - Teens 13 or older,322,1,Short
18119,Servant x Service,7.63,"Comedy, Slice of Life",13,Finished Airing,Aniplex of America,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,1302,0,Short
18139,Tonari no Seki-kun,7.54,Comedy,21,Finished Airing,Sentai Filmworks,Manga,7 min per ep,G - All Ages,1586,0,Short
18153,Kyoukai no Kanata,7.73,"Action, Fantasy",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,1074,0,Short
18179,Yowamushi Pedal,7.94,Sports,38,Finished Airing,Discotek Media,Manga,24 min per ep,PG-13 - Teens 13 or older,656,0,Short
18195,Little Busters! Refrain,8.19,"Comedy, Drama, Romance, Supernatural",13,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,PG-13 - Teens 13 or older,358,1,Short
18229,Gatchaman Crowds,7.29,"Action, Sci-Fi",12,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,2556,0,Short
18247,IS: Infinite Stratos 2,6.47,"Action, Comedy, Sci-Fi, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,6526,0,Short
18277,Strike the Blood,7.04,"Action, Fantasy, Supernatural, Ecchi",24,Finished Airing,Discotek Media,Light novel,24 min per ep,R+ - Mild Nudity,3825,0,Short
18295,Kakumeiki Valvrave 2nd Season,7.26,"Action, Sci-Fi",12,Finished Airing,Aniplex of America,Original,24 min per ep,R - 17+ (violence & profanity),2726,0,Short
18397,Shingeki no Kyojin OVA,7.87,"Action, Drama",3,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),781,0,Short
18411,Gingitsune,7.16,"Slice of Life, Supernatural",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,3233,0,Short
18441,Blood Lad: Wagahai wa Neko de wa Nai,7.11,"Action, Comedy, Fantasy",1,Finished Airing,VIZ Media,Manga,27 min,PG-13 - Teens 13 or older,3478,0,Short
18465,Genshiken Nidaime,7.43,Comedy,13,Finished Airing,"NIS America, Inc.",Manga,24 min per ep,R - 17+ (violence & profanity),1956,0,Short
18495,Kitaku-bu Katsudou Kiroku,6.78,"Comedy, Slice of Life",12,Finished Airing,"NIS America, Inc.",Web manga,23 min per ep,PG-13 - Teens 13 or older,4937,0,Short
18507,Free!,7.33,Sports,12,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,2399,0,Short
18617,Girls & Panzer Movie,8.18,"Action, Award Winning",1,Finished Airing,Sentai Filmworks,Original,2 hr,PG-13 - Teens 13 or older,372,1,Short
18639,Rinne no Lagrange Season 2 Specials,6.24,Comedy,6,Finished Airing,VIZ Media,Original,3 min per ep,PG-13 - Teens 13 or older,7696,0,Short
18671,Chuunibyou demo Koi ga Shitai! Ren,7.55,"Comedy, Romance",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,1541,0,Short
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,6.82,"Comedy, Fantasy, Romance, Ecchi",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,R+ - Mild Nudity,4763,0,Short
18679,Kill la Kill,8.04,"Action, Comedy, Ecchi",24,Finished Airing,Aniplex of America,Original,24 min per ep,PG-13 - Teens 13 or older,539,1,Short
18767,BlazBlue: Alter Memory,6.09,"Action, Fantasy",12,Finished Airing,Funimation,Game,24 min per ep,R - 17+ (violence & profanity),8392,0,Short
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.33,"Comedy, Romance",3,Finished Airing,Aniplex of America,Light novel,24 min per ep,PG-13 - Teens 13 or older,7227,0,Short
18893,Aoki Hagane no Arpeggio: Ars Nova,7.35,"Action, Sci-Fi",12,Finished Airing,Discotek Media,Manga,24 min per ep,PG-13 - Teens 13 or older,2261,0,Short
18897,Nisekoi,7.57,"Comedy, Romance",20,Finished Airing,Aniplex of America,Manga,24 min per ep,PG-13 - Teens 13 or older,1455,0,Short
19023,"Wake Up, Girls!",7,Drama,12,Finished Airing,Sentai Filmworks,Original,24 min per ep,PG-13 - Teens 13 or older,3992,0,Short
19111,Love Live! School Idol Project 2nd Season,7.77,"Award Winning, Slice of Life",13,Finished Airing,"NIS America, Inc.",Other,23 min per ep,PG-13 - Teens 13 or older,983,0,Short
19115,Giovanni no Shima,7.66,"Award Winning, Drama",1,Finished Airing,GKIDS,Original,1 hr 42 min,PG-13 - Teens 13 or older,1245,0,Short
19117,Toaru Hikuushi e no Koiuta,7.16,"Adventure, Drama, Romance",13,Finished Airing,"NIS America, Inc.",Light novel,24 min per ep,PG-13 - Teens 13 or older,3217,0,Short
19157,Youkai Watch,6.57,"Comedy, Supernatural",214,Finished Airing,Dentsu Entertainment USA,Game,23 min per ep,G - All Ages,5999,0,Long
19163,Date A Live II,7.19,"Action, Romance, Sci-Fi",10,Finished Airing,Funimation,Light novel,28 min per ep,R - 17+ (violence & profanity),3080,0,Short
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,7.48,Sci-Fi,1,Finished Airing,Funimation,Manga,56 min,R - 17+ (violence & profanity),1762,0,Short
19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,7.34,Sci-Fi,1,Finished Airing,Funimation,Manga,58 min,R - 17+ (violence & profanity),2332,0,Short
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,7.43,Sci-Fi,1,Finished Airing,Funimation,Manga,59 min,R - 17+ (violence & profanity),1964,0,Short
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7.16,"Comedy, Romance",10,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,3261,0,Short
19255,Hyakka Ryouran: Samurai Bride Specials,6.55,"Comedy, Ecchi",6,Finished Airing,Sentai Filmworks,Light novel,2 min per ep,R+ - Mild Nudity,6100,0,Short
19257,Megane-bu!,6.25,Comedy,12,Finished Airing,Sentai Filmworks,Other,23 min per ep,PG-13 - Teens 13 or older,7616,0,Short
19285,Shingeki no Kyojin: Ano Hi Kara,7.34,"Action, Drama",1,Finished Airing,Funimation,Manga,24 min,R - 17+ (violence & profanity),2350,0,Short
19291,Pokemon XY,7.38,"Action, Adventure, Comedy, Fantasy",93,Finished Airing,The Pokemon Company International,Game,23 min per ep,PG - Children,2161,0,Medium
19319,Gundam Build Fighters,7.73,"Action, Sci-Fi",25,Finished Airing,Nozomi Entertainment,Original,25 min per ep,G - All Ages,1071,0,Short
19363,Gin no Saji 2nd Season,8.27,Comedy,11,Finished Airing,Aniplex of America,Manga,24 min per ep,PG-13 - Teens 13 or older,267,1,Short
19365,Samurai Flamenco,6.88,"Action, Comedy",22,Finished Airing,Aniplex of America,Original,23 min per ep,R - 17+ (violence & profanity),4476,0,Short
19367,Galilei Donna,6.42,"Action, Adventure, Sci-Fi",11,Finished Airing,Discotek Media,Original,24 min per ep,R - 17+ (violence & profanity),6761,0,Short
19369,Outbreak Company,7.19,"Comedy, Fantasy",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,3112,0,Short
19383,Yami Shibai,7,"Avant Garde, Horror, Supernatural",13,Finished Airing,Sentai Filmworks,Original,4 min per ep,PG-13 - Teens 13 or older,3996,0,Short
19391,Shingeki no Kyojin Picture Drama,6.6,Comedy,9,Finished Airing,Funimation,Manga,10 min per ep,PG-13 - Teens 13 or older,5842,0,Short
19429,Akuma no Riddle,6.6,"Action, Girls Love",12,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),5810,0,Short
19613,New Initial D Movie: Legend 1 - Kakusei,7.78,Action,1,Finished Airing,Sentai Filmworks,Manga,1 hr 2 min,PG-13 - Teens 13 or older,950,0,Short
19671,Free!: FrFr - Short Movie,7.63,"Comedy, Sports",7,Finished Airing,Funimation,Light novel,2 min per ep,PG-13 - Teens 13 or older,1315,0,Short
19685,Kanojo ga Flag wo Oraretara,6.37,"Comedy, Romance",13,Finished Airing,"NIS America, Inc.",Light novel,24 min per ep,PG-13 - Teens 13 or older,7057,0,Short
19703,Kyousou Giga (TV),7.71,"Action, Fantasy",10,Finished Airing,Discotek Media,Original,25 min per ep,PG-13 - Teens 13 or older,1119,0,Short
19769,Mahou Sensou,5.97,"Action, Fantasy",12,Finished Airing,Sentai Filmworks,Light novel,24 min per ep,PG-13 - Teens 13 or older,8977,0,Short
19775,Sidonia no Kishi,7.64,"Action, Sci-Fi",12,Finished Airing,Funimation,Manga,25 min per ep,R+ - Mild Nudity,1290,0,Short
